,Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed,target_label,spurious_label,setting,train_spurious_corr:,test_spurious_corr:
0,0,0.5982658959537572,0.5639097744360902,0.5086705088615417,0.5413534045219421,0.4857555627822876,0.5152464509010315,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,55140016,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8021378911464445,-0.7855619961890461
0,0,0.5824313072439634,0.5279476903606835,0.521648645401001,0.5243619680404663,0.5058284997940063,0.4688884317874908,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,99467752,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7880606035002761,-0.78697819680542
0,0,0.5818300369484894,0.6616654163540885,0.5653119087219238,0.542010486125946,0.5403172969818115,0.9107276797294616,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,29575136,Goatee,Male,Goatee_Male,0.8988802774156016,0.0370227857711062
0,0,0.5558408215661104,0.5570085819370658,0.5314505696296692,0.4953003823757171,0.5434317588806152,0.490805059671402,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,30301198,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7914078213645188,-0.8070934453621942
0,0,0.5462582236842105,0.5510036870135191,0.4913651347160339,0.488938957452774,0.5074013471603394,0.4938549697399139,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,87770376,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7803768281633142,-0.7959513908199551
0,0,0.5746426060464026,0.5369425338362547,0.5730020999908447,0.5096516609191895,0.5596437454223633,0.5378300547599792,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59401140,Mustache,Black_Hair,Mustache_Black_Hair,0.7847710899937035,-0.7827560362749973
0,0,0.5335613510047028,0.534974358974359,0.4653698205947876,0.4543589651584625,0.5247969627380371,0.4898461699485779,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,19668994,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7702122386345269,-0.798159745064561
0,0,0.5683750861870834,0.5403547671840355,0.5757297277450562,0.5764966607093811,0.5683751106262207,0.5403547883033752,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,51132694,Mustache,Black_Hair,Mustache_Black_Hair,0.7523630123970555,-0.7730762087448806
0,0,0.5703414232825997,0.5680314309346567,0.5876182913780212,0.5922249555587769,0.5269436240196228,0.5076509714126587,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,86233602,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7878406029975972,-0.7915860371282532
0,0,0.5709705002137666,0.5865542763157895,0.5057716965675354,0.5037006735801697,0.5136810541152954,0.4983552694320678,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,86525412,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7822769288726266,-0.7892081552525794
0,0,0.5403277293041072,0.5324435318275154,0.5311768651008606,0.5445585250854492,0.5350074768066406,0.4860369861125946,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,77991800,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7747091256340238,-0.781762557736448
0,0,0.6331503841931942,0.6461595824011931,0.5973655581474304,0.6245339512825012,0.5380899906158447,0.901193141937256,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,38398296,Goatee,Male,Goatee_Male,0.8887845622542739,0.0589986065504273
0,0,0.5823763250883393,0.7433467006926723,0.5483657121658325,0.6697046756744385,0.5450530052185059,0.9106817245483398,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,30876470,Goatee,Male,Goatee_Male,0.8916461973633657,0.0473928363489438
0,0,0.5613050706566916,0.5271531607976241,0.4646716713905334,0.4777259230613708,0.5130922794342041,0.4673313498497009,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,86094896,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7929382522984803,-0.7808558995198313
0,0,0.6061417971970322,0.6151471496192632,0.6512778401374817,0.6482815146446228,0.5133965611457825,0.5068944096565247,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,23273984,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7818026629296353,-0.7983404934455622
0,0,0.6107313030868033,0.5375369042598059,0.5270354151725769,0.5356389880180359,0.5112906694412231,0.4835512340068817,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,27889414,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7914737403168176,-0.7833797605352124
0,0,0.5881946045653678,0.5445916114790287,0.5035738945007324,0.4448123574256897,0.5695180892944336,0.5364238619804382,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,79928750,Mustache,Black_Hair,Mustache_Black_Hair,0.7525217484479675,-0.7703042249337022
0,0,0.5750975960550647,0.5536154478225144,0.5054448246955872,0.5016433596611023,0.4980480670928955,0.4813064932823181,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,29688892,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.8036261634141653,-0.7852091912088249
0,0,0.5883649184662847,0.6142020497803806,0.492948442697525,0.803806722164154,0.5431908369064331,0.9051976799964904,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,93490970,Goatee,Male,Goatee_Male,0.8796347660860638,0.0545865475285644
0,0,0.5818752803947959,0.8107407407407408,0.5432929396629333,0.6074073910713196,0.5679677128791809,0.9070370197296144,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,86483612,Mustache,Male,Mustache_Male,0.8892309266252485,0.0880645781800186
0,0,0.5216464064832587,0.5097316123745134,0.5229259729385376,0.5183364152908325,0.5242055654525757,0.505429208278656,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,68073692,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7810802777868275,-0.7983952909519387
0,0,0.5717033554178244,0.5966646077825818,0.5204103589057922,0.5456042885780334,0.5319512486457825,0.5019559264183044,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,28000342,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7910541821794294,-0.7900023443588203
0,0,0.5219442165709598,0.5011552194917034,0.5135356783866882,0.5095568299293518,0.5090237855911255,0.4950640499591827,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,31089472,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.794429357565359,-0.7933119255071841
0,0,0.6362700699876492,0.6282894736842105,0.6407986879348755,0.6336348652839661,0.5119390487670898,0.5158305764198303,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,99447488,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7883422740278002,-0.8065908320269775
0,0,0.5884668828161186,0.546261371200355,0.5449281930923462,0.4610605835914612,0.568087100982666,0.5413800477981567,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,38612028,Mustache,Black_Hair,Mustache_Black_Hair,0.7723962280302858,-0.7840864542360143
0,0,0.5157959942184597,0.5017741598831141,0.4910179674625397,0.4834063947200775,0.5155895352363586,0.4994781911373138,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,7674792,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8007378809438872,-0.7909296784797737
0,0,0.5828783577200262,0.7413226160029229,0.5697750449180603,0.5988308191299438,0.5492465496063232,0.8805261254310608,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,30905114,Goatee,Male,Goatee_Male,0.883647461831785,0.0452349582784357
0,0,0.5567434210526315,0.5390381011867583,0.5088404417037964,0.4794919788837433,0.5032894611358643,0.4863626956939697,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,23263054,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.7911355424191711,-0.8032944355220875
