,Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed
0,0,0.604467680608365,0.7462614568258562,0.8407794237136841,0.3072841465473175,0.5140684247016907,0.5113362073898315,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,97196956
0,0,0.6902091254752851,0.7042932947419199,0.5028517246246338,0.1133622750639915,0.5246197581291199,0.4833574593067169,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,4157624
0,0,0.6987642585551331,0.7163531114327062,0.9010456204414368,0.9073806405067444,0.8983840346336365,0.9078630208969116,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,67735398
0,0,0.5196768060836502,0.4862518089725036,0.6371672749519348,0.7573565244674683,0.5196768045425415,0.4862518012523651,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,70355950
0,0,0.7019011406844107,0.6608779546550893,0.7131178379058838,0.1321755945682525,0.5210075974464417,0.4862518012523651,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,80218008
0,0,0.7451520912547529,0.6314520019295706,0.9038973450660706,0.0959961414337158,0.5166349411010742,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,79438956
0,0,0.7082699619771863,0.6676314520019295,0.8841254711151123,0.1254220902919769,0.5171102285385132,0.4997588098049164,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,3809380
0,0,0.7814638783269962,0.5586107091172214,0.8358364701271057,0.1466473788022995,0.526901125907898,0.5132657885551453,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,68671128
0,0,0.6915399239543726,0.6849975880366619,0.7321292757987976,0.4187168478965759,0.5177756547927856,0.5176073312759399,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,89281084
0,0,0.7204372623574145,0.6377231066087795,0.8962927460670471,0.0940665677189827,0.5224334597587585,0.4983116388320923,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,73813704
0,0,0.7164448669201521,0.6835504100337675,0.8976235389709473,0.0959961414337158,0.897243320941925,0.0974433198571205,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,80075218
0,0,0.685171102661597,0.6835504100337675,0.9011406898498536,0.1128798872232437,0.8914448618888855,0.1534008681774139,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,21338580
0,0,0.6582699619771863,0.7062228654124457,0.8945817351341248,0.1186686009168624,0.5139733552932739,0.5094066858291626,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,98935094
0,0,0.7016159695817491,0.6989869753979739,0.8952471017837524,0.8929088115692139,0.516730010509491,0.5069947242736816,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,4621068
0,0,0.6620722433460076,0.7370959961408586,0.6986691951751709,0.0844187140464782,0.5178707242012024,0.5007236003875732,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,87520972
0,0,0.6893536121673004,0.7071876507477086,0.529182493686676,0.1500241160392761,0.5249999761581421,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,67384524
0,0,0.7173003802281369,0.7366136034732272,0.8923003673553467,0.8948383927345276,0.8873574137687683,0.8895320892333984,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,76501148
0,0,0.69287072243346,0.7110467920887602,0.6987642645835876,0.8958032131195068,0.5177756547927856,0.4910757541656494,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,5827834
0,0,0.7276615969581749,0.6367583212735166,0.9001901149749756,0.0998552814126014,0.5173954367637634,0.5219488739967346,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,93867762
0,0,0.7641634980988593,0.5687409551374819,0.8975284695625305,0.0984081029891967,0.5232889652252197,0.500241219997406,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,73801236
0,0,0.6880228136882129,0.6497829232995659,0.5714828968048096,0.8461167216300964,0.5195817351341248,0.4954172670841217,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,18422232
0,0,0.7621673003802282,0.5938253738543174,0.9045627117156982,0.0950313583016395,0.513022780418396,0.5190545320510864,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,93929686
0,0,0.5211977186311787,0.516642547033285,0.5443916320800781,0.1886155307292938,0.5211977362632751,0.5166425704956055,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,75947380
0,0,0.6846958174904944,0.6922334780511337,0.7115969657897949,0.6362759470939636,0.519011378288269,0.4978292286396026,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,25666662
0,0,0.8342205323193916,0.3839845634346358,0.888022780418396,0.1312108039855957,0.5186311602592468,0.4997588098049164,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,23850150
0,0,0.6788973384030418,0.6353111432706223,0.8988593220710754,0.092619389295578,0.8802281022071838,0.1601543724536895,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,57878842
0,0,0.6822243346007605,0.7038109020742884,0.8923003673553467,0.1162566319108009,0.5153992176055908,0.5089242458343506,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,76008896
0,0,0.6825095057034221,0.6816208393632417,0.5173003673553467,0.4163048863410949,0.5146387815475464,0.5021708011627197,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,44976570
0,0,0.6703422053231939,0.748191027496382,0.5481939315795898,0.1929570734500885,0.5182509422302246,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,71358780
0,0,0.6826996197718631,0.7023637240713941,0.8915399312973022,0.1437530219554901,0.5182509422302246,0.5060299038887024,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,42439522
0,0,0.6766159695817491,0.6724553786782441,0.6968631148338318,0.8972503542900085,0.5121672749519348,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,16934754
0,0,0.6618821292775665,0.6792088760250844,0.8853611946105957,0.8813313841819763,0.5211026668548584,0.5185721516609192,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,44975932
0,0,0.6671102661596958,0.6642547033285094,0.8925855159759521,0.8895320892333984,0.8853611946105957,0.886155366897583,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,46697014
0,0,0.7602661596958175,0.567776169802219,0.9015209078788756,0.0984081029891967,0.9016159772872924,0.0998552814126014,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,5573276
0,0,0.5134030418250951,0.4983116256632899,0.7142585515975952,0.5190545320510864,0.513403058052063,0.4983116388320923,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,98480634
0,0,0.6807984790874525,0.6854799807042933,0.901425838470459,0.1037144213914871,0.8974334597587585,0.1172214224934578,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,51879546
0,0,0.7052281368821293,0.7298601061263869,0.7086501717567444,0.8417752385139465,0.5182509422302246,0.5180897116661072,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,67049296
0,0,0.6604562737642585,0.7424023154848046,0.8967680335044861,0.0959961414337158,0.512547492980957,0.5132657885551453,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,98419328
0,0,0.7011406844106464,0.6758321273516642,0.9003801941871643,0.1172214224934578,0.5201520919799805,0.5214664936065674,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,16284850
0,0,0.6904942965779468,0.6599131693198264,0.8252851366996765,0.368065595626831,0.5304182171821594,0.5156777501106262,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,80707486
0,0,0.5202471482889733,0.5171249397009166,0.6830798387527466,0.6565364003181458,0.5202471613883972,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,42271698
0,0,0.6827946768060836,0.6102267245537868,0.7269961833953857,0.5103714466094971,0.5142585635185242,0.5036179423332214,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,32816258
0,0,0.5828897338403042,0.7216594307766522,0.8956273794174194,0.1061263903975486,0.8937262296676636,0.1128798872232437,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,66971352
0,0,0.723384030418251,0.6647370959961408,0.8999999761581421,0.1017848551273346,0.8899239301681519,0.1452001929283142,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,59643306
0,0,0.6193916349809886,0.723589001447178,0.9033269882202148,0.0979257151484489,0.9013307690620422,0.1046792119741439,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,91563998
0,0,0.6268060836501901,0.7197298601061264,0.9030417799949646,0.1119150966405868,0.5236691832542419,0.515195369720459,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,42622716
0,0,0.7077946768060837,0.6792088760250844,0.894961953163147,0.0993728935718536,0.5182509422302246,0.4925229251384735,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,71699276
0,0,0.8326996197718631,0.4027978774722624,0.9058935046195984,0.0979257151484489,0.5163497924804688,0.5074771046638489,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,81631272
0,0,0.7610266159695818,0.6044380125422094,0.8986691832542419,0.1041968166828155,0.8951520919799805,0.111432708799839,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,41824548
0,0,0.6781368821292776,0.5817655571635311,0.546387791633606,0.672455370426178,0.5213878154754639,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,70222778
0,0,0.7020912547528517,0.6724553786782441,0.8961026668548584,0.0964785367250442,0.8729087114334106,0.1760733276605606,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,71944430
0,0,0.7612167300380228,0.6116739025566812,0.8335551023483276,0.3902556598186493,0.8789923787117004,0.1625663340091705,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,89723394
0,0,0.6492395437262357,0.7018813314037626,0.8989543318748474,0.1022672429680824,0.8868821263313293,0.1466473788022995,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,75798946
0,0,0.7427756653992396,0.7477086348287506,0.8989543318748474,0.9044862389564514,0.8850760459899902,0.8904968500137329,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,22768848
0,0,0.7127376425855513,0.6464061746261457,0.8762357234954834,0.1500241160392761,0.8993346095085144,0.1075735688209533,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,23624390
0,0,0.7510456273764259,0.6164978292329957,0.9002851247787476,0.1080559566617012,0.8976235389709473,0.1172214224934578,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,28290024
0,0,0.6907794676806084,0.6951278340569224,0.5634030103683472,0.2122527807950973,0.5151140689849854,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,82315952
0,0,0.6103612167300381,0.7047756874095513,0.8971482515335083,0.1027496382594108,0.5260456204414368,0.4930053055286407,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,11316242
0,0,0.6700570342205323,0.698022190062711,0.716729998588562,0.4587554335594177,0.5252851843833923,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,28256600
0,0,0.7557984790874525,0.5996140858658948,0.9040874242782592,0.109020747244358,0.8947718143463135,0.146164983510971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,60299426
0,0,0.7540874524714829,0.7616980221900627,0.8923003673553467,0.8895320892333984,0.8876425623893738,0.8876025080680847,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,72259140
0,0,0.7175855513307985,0.6415822479498312,0.9011406898498536,0.0950313583016395,0.8898288607597351,0.148576945066452,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,30325596
0,0,0.6332699619771863,0.6324167872648335,0.7001901268959045,0.8972503542900085,0.5164448618888855,0.5224312543869019,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,51893944
0,0,0.7172053231939164,0.6560540279787748,0.8992395401000977,0.087795466184616,0.8924904465675354,0.1046792119741439,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,59320280
0,0,0.7122623574144487,0.7395079594790159,0.7336501479148865,0.7756873965263367,0.5237642526626587,0.5156777501106262,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,80751888
0,0,0.7403041825095057,0.6386878919440424,0.6580798029899597,0.7356488108634949,0.8967680335044861,0.1070911735296249,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,43824738
0,0,0.6997148288973384,0.7100820067534973,0.6963878273963928,0.9083454012870787,0.5165399312973022,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,30425370
0,0,0.723574144486692,0.6372407139411481,0.8050379753112793,0.4640617370605469,0.8931558728218079,0.1046792119741439,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,66789284
0,0,0.6850760456273765,0.6087795465508924,0.5767109990119934,0.2846116721630096,0.5149239301681519,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,80424932
0,0,0.7563688212927757,0.5918958031837916,0.8999049067497253,0.0998552814126014,0.8958174586296082,0.1148094534873962,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,23686914
0,0,0.7066539923954372,0.7095996140858659,0.8974334597587585,0.8900144696235657,0.8913497924804688,0.8822962045669556,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,13628636
0,0,0.6824144486692015,0.7303424987940184,0.5246197581291199,0.1133622750639915,0.5268060564994812,0.5176073312759399,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,64965354
0,0,0.6819391634980989,0.6695610226724554,0.9040874242782592,0.0950313583016395,0.5139733552932739,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,51711318
0,0,0.6405893536121673,0.7231066087795466,0.9022813439369202,0.0935841798782348,0.90095055103302,0.0945489630103111,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,93820074
0,0,0.761787072243346,0.5793535938253739,0.8952471017837524,0.1099855303764343,0.8942965865135193,0.1191509887576103,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,21789240
0,0,0.7150190114068441,0.7192474674384949,0.7066539525985718,0.855764627456665,0.5152091383934021,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,90368602
0,0,0.6849809885931559,0.6931982633863966,0.8970531821250916,0.096960924565792,0.5214828848838806,0.5132657885551453,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,495806
0,0,0.6888783269961977,0.6912686927158708,0.6722433567047119,0.6931982636451721,0.5275665521621704,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,48505508
0,0,0.6954372623574144,0.7245537867824409,0.4747148156166076,0.3753015100955963,0.5156844258308411,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,70689966
0,0,0.7161596958174905,0.678726483357453,0.8956273794174194,0.1013024598360061,0.5143535733222961,0.5060299038887024,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,88185684
0,0,0.6364068441064639,0.7366136034732272,0.7220532298088074,0.2247949838638305,0.5196768045425415,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,27360604
0,0,0.6755703422053232,0.7009165460684997,0.7277566194534302,0.5967197418212891,0.516730010509491,0.5065122842788696,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,35812296
0,0,0.6901140684410646,0.7153883260974433,0.7163497805595398,0.8383984565734863,0.5200570225715637,0.5007236003875732,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,17467270
0,0,0.8172053231939164,0.4602026049204052,0.8504752516746521,0.1259044855833053,0.9011406898498536,0.1215629503130912,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,59364664
0,0,0.6321292775665399,0.738543174143753,0.8975284695625305,0.0988904982805252,0.8958174586296082,0.1061263903975486,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,18611924
0,0,0.723384030418251,0.6690786300048239,0.9021862745285034,0.0916546061635017,0.8990494012832642,0.1003376767039299,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,81751278
0,0,0.6609315589353613,0.6599131693198264,0.7029467225074768,0.8784370422363281,0.5193915963172913,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,84802820
0,0,0.6697718631178707,0.6652194886637723,0.7087452411651611,0.8186203837394714,0.5206273794174194,0.4958996772766113,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,97504692
0,0,0.7084600760456273,0.6526772793053546,0.8939163088798523,0.1104679182171821,0.8926805853843689,0.1157742440700531,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,54814122
0,0,0.7116920152091255,0.662807525325615,0.8936311602592468,0.0979257151484489,0.8961976766586304,0.1070911735296249,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,12839210
0,0,0.6500950570342205,0.7052580800771828,0.8901140689849854,0.1220453456044197,0.8888782858848572,0.1220453456044197,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,34582682
0,0,0.7127376425855513,0.6951278340569224,0.9000950455665588,0.8953207731246948,0.5309885740280151,0.4954172670841217,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,10679080
0,0,0.6830798479087452,0.6917510853835022,0.6822243332862854,0.6111915111541748,0.5276615619659424,0.5045827627182007,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,53974652
0,0,0.6932509505703423,0.6931982633863966,0.7141634821891785,0.2209358364343643,0.5247148275375366,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,39088988
0,0,0.6921102661596958,0.6767969126869272,0.8936311602592468,0.9006271362304688,0.5210075974464417,0.5176073312759399,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,15437390
0,0,0.7019961977186312,0.7018813314037626,0.8933460116386414,0.8914616703987122,0.5150189995765686,0.5123010277748108,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,11183974
0,0,0.6806083650190115,0.6541244573082489,0.4530418217182159,0.4925229251384735,0.5146387815475464,0.515195369720459,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,97800022
0,0,0.750190114068441,0.592378195851423,0.9013307690620422,0.1075735688209533,0.5242395401000977,0.5079594850540161,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,1247754
0,0,0.7054182509505703,0.7038109020742884,0.897243320941925,0.8938736319541931,0.8856463432312012,0.8904968500137329,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,24904824
0,0,0.6886882129277566,0.7004341534008683,0.7067490220069885,0.8972503542900085,0.5158745050430298,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,42256778
0,0,0.7479087452471483,0.7549445248432224,0.905133068561554,0.9040038585662842,0.5133079886436462,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,61364060
0,0,0.6729087452471483,0.7105643994211288,0.7060836553573608,0.1056439951062202,0.5290874242782593,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,98202316
0,0,0.6725285171102662,0.7525325615050651,0.6849809885025024,0.6464061737060547,0.5257604718208313,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,90985530
0,0,0.7505703422053231,0.6102267245537868,0.8886882066726685,0.109020747244358,0.5182509422302246,0.5098890662193298,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,39843730
0,0,0.7076045627376426,0.6748673420164013,0.9039923548698424,0.1032320335507392,0.9020912051200868,0.1080559566617012,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,38718366
0,0,0.6686311787072243,0.7038109020742884,0.7988592982292175,0.4645441472530365,0.5203421711921692,0.5069947242736816,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,31856690
0,0,0.7675855513307985,0.7602508441871684,0.9005703330039978,0.9006271362304688,0.8876425623893738,0.8895320892333984,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,24200390
0,0,0.7105513307984791,0.6565364206464062,0.901901125907898,0.0998552814126014,0.8985741138458252,0.1085383519530296,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,83634344
0,0,0.6869771863117871,0.6632899179932465,0.5399239659309387,0.136517122387886,0.5099809765815735,0.5262904167175293,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,92892406
0,0,0.644106463878327,0.7240713941148095,0.8675855398178101,0.1659430861473083,0.8980037569999695,0.1099855303764343,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,86010200
0,0,0.7287072243346008,0.6603955619874577,0.8938212990760803,0.1061263903975486,0.8926805853843689,0.1244573071599006,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,45713504
0,0,0.6623574144486692,0.5494452484322239,0.6534220576286316,0.7317897081375122,0.5200570225715637,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,27281564
0,0,0.6903041825095056,0.6739025566811384,0.8964828848838806,0.1061263903975486,0.8916349411010742,0.1408586651086807,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,77271510
0,0,0.6566539923954373,0.6603955619874577,0.9005703330039978,0.8962855935096741,0.5225285291671753,0.5007236003875732,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,94790856
0,0,0.6622623574144487,0.7129763627592861,0.6991444826126099,0.6121562719345093,0.8891634941101074,0.1369995176792144,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,24364228
0,0,0.7010456273764258,0.7231066087795466,0.8376425504684448,0.8422576189041138,0.8779467344284058,0.8842257857322693,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,77380386
0,0,0.7375475285171103,0.6034732272069464,0.8937262296676636,0.1152918487787246,0.9008554816246032,0.1008200719952583,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,11218958
0,0,0.6813688212927757,0.723589001447178,0.5605513453483582,0.262904018163681,0.5119771957397461,0.5161601305007935,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,26019842
0,0,0.71606463878327,0.6478533526290401,0.8738592863082886,0.1157742440700531,0.8942015171051025,0.0945489630103111,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,10641432
0,0,0.7000950570342205,0.6777616980221901,0.9019961953163148,0.0988904982805252,0.5173003673553467,0.4954172670841217,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,57725342
0,0,0.6725285171102662,0.6854799807042933,0.9026615619659424,0.1017848551273346,0.9047528505325316,0.0979257151484489,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,49469718
0,0,0.6992395437262358,0.7129763627592861,0.6060836315155029,0.8355041146278381,0.5156844258308411,0.5089242458343506,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,74412704
0,0,0.75,0.7563917028461168,0.8985741138458252,0.8914616703987122,0.8982889652252197,0.8914616703987122,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,31756572
0,0,0.5686311787072243,0.5407621804148577,0.8803231716156006,0.8697540163993835,0.9011406898498536,0.8943560123443604,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,52362844
0,0,0.7750950570342205,0.5643994211287988,0.8853611946105957,0.1061263903975486,0.8959125280380249,0.0998552814126014,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,39214042
0,0,0.656083650190114,0.6960926193921853,0.8533269762992859,0.2479498386383056,0.9008554816246032,0.1008200719952583,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,21768806
0,0,0.710361216730038,0.6613603473227206,0.9057984352111816,0.0940665677189827,0.9035170674324036,0.0998552814126014,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,14627428
0,0,0.6661596958174905,0.7187650747708635,0.9069391489028932,0.0998552814126014,0.9065589308738708,0.1003376767039299,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,59403892
0,0,0.7738593155893536,0.5817655571635311,0.8961026668548584,0.1085383519530296,0.5205323100090027,0.4997588098049164,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,86966110
0,0,0.7072243346007605,0.6690786300048239,0.8995246887207031,0.1225277408957481,0.8987642526626587,0.1379643082618713,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,96737890
0,0,0.7345057034220532,0.623251326579836,0.8721482753753662,0.1543656587600708,0.5200570225715637,0.5084418654441833,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,75393598
0,0,0.688403041825095,0.6912686927158708,0.6992395520210266,0.8958032131195068,0.5182509422302246,0.5065122842788696,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,1423080
0,0,0.7062737642585551,0.7559093101784853,0.7034220099449158,0.9054510593414308,0.5135931372642517,0.5132657885551453,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,3707470
0,0,0.676425855513308,0.632899179932465,0.7242395281791687,0.7322720885276794,0.5192965865135193,0.4987940192222595,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,53105714
0,0,0.7327946768060837,0.6642547033285094,0.8948668837547302,0.1003376767039299,0.5201520919799805,0.5050651431083679,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,64665348
0,0,0.6999049429657794,0.6739025566811384,0.8980037569999695,0.0984081029891967,0.5185360908508301,0.4983116388320923,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,16582322
0,0,0.6903041825095056,0.6878919440424506,0.900475263595581,0.109020747244358,0.5253801941871643,0.5132657885551453,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,96392912
0,0,0.7203422053231939,0.7592860588519055,0.7207224369049072,0.812349259853363,0.5211977362632751,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,87381634
0,0,0.6687262357414449,0.6517124939700917,0.7017109990119934,0.913651704788208,0.519486665725708,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,41532526
0,0,0.6440114068441065,0.7057404727448143,0.8897337913513184,0.1157742440700531,0.8933460116386414,0.1283164471387863,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,93241778
0,0,0.6857414448669201,0.7124939700916546,0.7295626997947693,0.5354558825492859,0.519961953163147,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,36955456
0,0,0.7000950570342205,0.6796912686927159,0.8975284695625305,0.1041968166828155,0.5132129192352295,0.5065122842788696,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,80111670
0,0,0.6818441064638783,0.6999517607332368,0.7216730117797852,0.8417752385139465,0.5206273794174194,0.5118186473846436,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,43082892
0,0,0.6640684410646388,0.7028461167390255,0.7157794237136841,0.293294757604599,0.5221482515335083,0.5084418654441833,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,42587574
0,0,0.6915399239543726,0.6903039073806078,0.9008554816246032,0.0988904982805252,0.8839353322982788,0.1616015434265136,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,54489316
